Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,IsGarageIncluded
1233,9,70.0,9842.0,4,5,1962,1962,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,1224.0,0,0,2,0,2,2,6,0,1962,2,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2007,101800.0,True
1234,2,70.04995836802665,12160.0,5,5,1959,1959,180.0,1000.0,0.0,188.0,1188.0,1188.0,0.0,0.0,1188.0,1,0,1,0,3,1,6,0,1959,2,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,142000.0,True
1235,7,55.0,8525.0,5,6,1911,1950,0.0,0.0,0.0,940.0,940.0,1024.0,940.0,0.0,1964.0,0,0,1,1,4,1,7,0,-1,0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,11,2008,130000.0,False
1236,7,96.0,13132.0,5,5,1914,1950,0.0,0.0,0.0,747.0,747.0,892.0,892.0,0.0,1784.0,0,0,1,1,4,1,9,0,1914,1,180.0,203.0,40.0,0.0,0.0,0.0,0.0,0.0,7,2006,138887.0,True
1237,16,36.0,2628.0,7,5,2003,2003,106.0,0.0,0.0,764.0,764.0,764.0,862.0,0.0,1626.0,0,0,2,1,2,1,6,0,2003,2,474.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6,2010,175500.0,True
1238,6,41.0,12393.0,7,5,2004,2005,0.0,0.0,0.0,847.0,847.0,847.0,1101.0,0.0,1948.0,0,0,2,1,4,1,8,1,2004,2,434.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,9,2006,195000.0,True
1239,2,63.0,13072.0,6,5,2005,2005,0.0,0.0,0.0,1141.0,1141.0,1141.0,0.0,0.0,1141.0,0,0,1,1,3,1,6,0,2005,2,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,142500.0,True
1240,2,64.0,9037.0,8,5,2006,2006,32.0,428.0,0.0,1048.0,1476.0,1484.0,0.0,0.0,1484.0,0,0,2,0,2,1,6,1,2006,2,472.0,120.0,33.0,0.0,0.0,0.0,0.0,0.0,12,2007,265900.0,True
1241,6,65.0,8158.0,7,5,2003,2003,252.0,550.0,0.0,334.0,884.0,884.0,884.0,0.0,1768.0,1,0,2,1,3,1,8,0,2003,2,543.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,7,2008,224900.0,True
1242,2,83.0,9849.0,7,6,2007,2007,0.0,0.0,0.0,1689.0,1689.0,1689.0,0.0,0.0,1689.0,0,0,2,0,3,1,7,0,2007,3,954.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6,2007,248328.0,True
1243,8,85.0,10625.0,7,6,1974,1974,81.0,885.0,168.0,0.0,1053.0,1173.0,0.0,0.0,1173.0,1,0,2,0,3,1,6,2,1974,2,528.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1,2010,170000.0,True
1244,2,107.0,13891.0,10,5,2006,2006,0.0,1386.0,0.0,690.0,2076.0,2076.0,0.0,0.0,2076.0,1,0,2,1,2,1,7,1,2006,3,850.0,216.0,229.0,0.0,0.0,0.0,0.0,0.0,9,2006,465000.0,True
1245,7,70.04995836802665,11435.0,8,7,1929,1950,0.0,0.0,0.0,792.0,792.0,792.0,725.0,0.0,1517.0,0,0,1,0,3,1,7,2,1931,2,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,230000.0,True
1246,8,78.0,12090.0,6,7,1984,2003,74.0,0.0,0.0,585.0,585.0,1140.0,728.0,0.0,1868.0,0,0,3,1,3,1,7,1,1984,2,477.0,268.0,112.0,0.0,0.0,147.0,0.0,0.0,1,2007,178000.0,True
1247,6,65.0,8125.0,7,5,2005,2006,0.0,0.0,0.0,756.0,756.0,756.0,797.0,0.0,1553.0,0,0,2,1,3,1,6,0,2005,2,615.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,3,2006,186500.0,True
1248,8,70.04995836802665,12328.0,6,5,1976,1976,335.0,539.0,0.0,473.0,1012.0,1034.0,0.0,0.0,1034.0,1,0,1,0,3,1,6,0,1976,3,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,169900.0,True
1249,7,60.0,9600.0,6,5,1917,1950,0.0,319.0,0.0,416.0,735.0,1134.0,924.0,0.0,2058.0,0,0,1,1,3,1,8,1,1950,2,396.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,4,2008,129500.0,True
1250,2,60.0,7200.0,5,7,1950,1950,0.0,534.0,96.0,246.0,876.0,988.0,0.0,0.0,988.0,0,0,1,0,3,1,6,0,1950,1,276.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,5,2007,119000.0,True
1251,2,93.0,11160.0,7,5,1968,1968,0.0,1065.0,0.0,1045.0,2110.0,2110.0,0.0,0.0,2110.0,1,0,2,1,3,1,8,2,1968,2,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,244000.0,True
1252,12,70.04995836802665,3136.0,7,5,2003,2003,163.0,0.0,0.0,1405.0,1405.0,1405.0,0.0,0.0,1405.0,0,0,2,0,2,1,6,1,2003,2,478.0,148.0,36.0,0.0,0.0,0.0,0.0,0.0,3,2006,171750.0,True
1253,2,62.0,9858.0,5,6,1968,1968,0.0,510.0,0.0,354.0,864.0,874.0,0.0,0.0,874.0,1,0,1,0,3,1,5,0,1968,1,288.0,33.0,0.0,0.0,0.0,0.0,0.0,600.0,11,2009,130000.0,True
1254,6,70.04995836802665,17542.0,7,7,1974,2003,0.0,125.0,1031.0,36.0,1192.0,1516.0,651.0,0.0,2167.0,1,0,2,1,3,1,9,2,1974,2,518.0,220.0,47.0,0.0,0.0,0.0,0.0,0.0,7,2007,294000.0,True
1255,6,60.0,6931.0,7,5,2003,2004,92.0,0.0,0.0,746.0,746.0,760.0,896.0,0.0,1656.0,0,0,2,1,3,1,7,1,2003,2,397.0,178.0,128.0,0.0,0.0,0.0,0.0,0.0,7,2008,165400.0,True
1256,5,52.0,6240.0,6,6,1931,1950,0.0,425.0,0.0,459.0,884.0,959.0,408.0,0.0,1367.0,0,0,1,0,3,1,6,1,1978,1,560.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,11,2007,127500.0,True
1257,2,91.0,14303.0,8,5,1994,1994,554.0,1314.0,0.0,672.0,1986.0,1987.0,0.0,0.0,1987.0,1,0,2,0,2,1,7,1,1994,2,691.0,262.0,36.0,0.0,0.0,0.0,0.0,0.0,8,2008,301500.0,True
1258,3,56.0,4060.0,5,8,1922,1950,0.0,0.0,0.0,864.0,864.0,864.0,0.0,0.0,864.0,0,0,1,0,2,1,4,0,-1,0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,7,2009,99900.0,False
1259,8,59.0,9587.0,7,5,2005,2005,182.0,655.0,0.0,201.0,856.0,1166.0,0.0,0.0,1166.0,1,0,2,0,2,1,5,0,2005,2,400.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,190000.0,True
1260,2,65.0,9750.0,6,8,1969,1969,0.0,602.0,438.0,14.0,1054.0,1054.0,0.0,0.0,1054.0,1,0,1,1,3,1,6,0,1969,2,460.0,180.0,0.0,0.0,0.0,80.0,0.0,0.0,7,2008,151000.0,True
1261,6,70.04995836802665,24682.0,6,5,1999,1999,0.0,0.0,0.0,841.0,841.0,892.0,783.0,0.0,1675.0,0,0,2,1,3,1,7,1,1999,2,502.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,6,2009,181000.0,True
1262,2,80.0,9600.0,5,6,1956,1956,0.0,504.0,0.0,546.0,1050.0,1050.0,0.0,0.0,1050.0,0,0,1,0,2,1,5,0,1956,1,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,128900.0,True
1263,5,70.04995836802665,11250.0,4,5,1957,1989,0.0,0.0,0.0,1104.0,1104.0,1104.0,684.0,0.0,1788.0,1,0,1,0,5,1,8,2,1957,1,304.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2009,161500.0,True
1264,7,60.0,13515.0,6,6,1919,1950,0.0,0.0,0.0,764.0,764.0,1060.0,764.0,0.0,1824.0,0,0,1,0,3,1,8,1,1940,2,520.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,7,2007,180500.0,True
1265,12,34.0,4060.0,6,5,1998,1999,0.0,266.0,0.0,1139.0,1405.0,1337.0,0.0,0.0,1337.0,1,0,2,0,2,1,5,0,1998,2,511.0,144.0,68.0,0.0,0.0,0.0,0.0,0.0,8,2008,181000.0,True
1266,16,35.0,3735.0,7,5,1999,1999,218.0,450.0,0.0,241.0,691.0,713.0,739.0,0.0,1452.0,1,0,2,1,3,1,6,0,1999,2,506.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3,2006,183900.0,True
1267,19,60.0,10120.0,7,4,1910,1950,0.0,0.0,0.0,925.0,925.0,964.0,925.0,0.0,1889.0,0,0,1,1,4,2,9,1,1960,1,308.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,1,2007,122000.0,True
1268,2,89.0,13214.0,9,5,2008,2009,0.0,0.0,0.0,2002.0,2002.0,2018.0,0.0,0.0,2018.0,0,0,2,0,3,1,10,1,2009,3,746.0,144.0,76.0,0.0,0.0,0.0,0.0,0.0,5,2010,378500.0,True
1269,5,70.04995836802665,14100.0,8,9,1935,1997,632.0,192.0,0.0,536.0,728.0,1968.0,1479.0,0.0,3447.0,0,0,3,1,4,1,11,2,1982,3,1014.0,314.0,12.0,0.0,0.0,0.0,0.0,0.0,5,2008,381000.0,True
1270,5,78.0,11344.0,5,5,1958,1958,180.0,460.0,0.0,414.0,874.0,874.0,650.0,0.0,1524.0,0,0,1,1,3,1,7,0,1958,1,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,144000.0,True
1271,4,70.04995836802665,23595.0,7,6,1979,1979,0.0,1258.0,0.0,74.0,1332.0,1332.0,192.0,0.0,1524.0,2,0,0,1,0,1,4,1,1979,2,586.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,260000.0,True
1272,2,70.04995836802665,9156.0,6,7,1968,1968,0.0,0.0,0.0,1489.0,1489.0,1489.0,0.0,0.0,1489.0,0,0,2,0,3,1,7,1,1968,2,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,185750.0,True
1273,2,70.04995836802665,13526.0,5,6,1965,1965,114.0,560.0,375.0,0.0,935.0,935.0,0.0,0.0,935.0,1,0,1,0,3,1,5,0,1965,1,288.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,137000.0,True
1274,8,124.0,11512.0,6,7,1959,2006,84.0,719.0,0.0,300.0,1019.0,1357.0,0.0,0.0,1357.0,1,0,1,0,2,1,5,1,1959,1,312.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,5,2008,177000.0,True
1275,5,53.0,5362.0,5,6,1910,2003,0.0,0.0,0.0,661.0,661.0,661.0,589.0,0.0,1250.0,0,0,2,0,3,1,8,1,1985,2,552.0,242.0,0.0,81.0,0.0,0.0,0.0,0.0,11,2007,139000.0,True
1276,9,95.0,11345.0,5,5,1948,1950,567.0,220.0,0.0,708.0,928.0,928.0,992.0,0.0,1920.0,0,0,2,0,4,2,10,0,1948,2,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,137000.0,True
1277,6,70.04995836802665,12936.0,6,6,1972,1972,0.0,593.0,0.0,130.0,723.0,735.0,660.0,0.0,1395.0,0,1,1,1,3,1,6,1,1972,2,497.0,294.0,116.0,0.0,0.0,0.0,0.0,0.0,12,2009,162000.0,True
1278,8,70.04995836802665,17871.0,6,5,1967,1976,359.0,528.0,0.0,1152.0,1680.0,1724.0,0.0,0.0,1724.0,1,0,1,1,3,1,7,1,1967,2,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,197900.0,True
1279,6,75.0,9473.0,8,5,2002,2002,0.0,804.0,0.0,324.0,1128.0,1128.0,903.0,0.0,2031.0,1,0,2,1,3,1,7,1,2002,2,577.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,3,2008,237000.0,True
1280,5,60.0,7500.0,4,4,1920,1950,0.0,0.0,0.0,698.0,698.0,698.0,430.0,0.0,1128.0,0,0,1,0,2,1,6,0,1980,2,528.0,30.0,0.0,164.0,0.0,0.0,0.0,0.0,4,2010,68400.0,True
1281,2,67.0,9808.0,7,5,2002,2002,110.0,788.0,0.0,785.0,1573.0,1573.0,0.0,0.0,1573.0,1,0,2,0,3,1,6,0,2002,2,544.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,3,2009,227000.0,True
1282,2,50.0,8049.0,7,5,1990,1990,54.0,1053.0,0.0,256.0,1309.0,1339.0,0.0,0.0,1339.0,1,0,2,0,2,1,6,1,1990,2,484.0,0.0,58.0,0.0,0.0,90.0,0.0,0.0,7,2006,180000.0,True
1283,2,61.0,8800.0,5,7,1977,2008,0.0,532.0,144.0,364.0,1040.0,1040.0,0.0,0.0,1040.0,0,0,2,0,3,1,5,0,1977,2,484.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,9,2009,150500.0,True
1284,9,94.0,9400.0,6,5,1971,1971,0.0,0.0,0.0,912.0,912.0,912.0,912.0,0.0,1824.0,0,0,2,2,4,2,8,0,-1,0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,139000.0,False
1285,5,50.0,9638.0,6,7,1919,1990,0.0,0.0,0.0,804.0,804.0,1699.0,748.0,0.0,2447.0,0,0,2,0,4,1,10,1,1969,1,336.0,272.0,0.0,42.0,0.0,116.0,0.0,0.0,3,2010,169000.0,True
1286,5,50.0,6000.0,6,6,1939,1950,0.0,0.0,0.0,780.0,780.0,825.0,587.0,0.0,1412.0,0,0,1,0,4,1,6,1,1939,1,280.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,132500.0,True
1287,2,70.04995836802665,9790.0,6,5,1963,1963,451.0,569.0,81.0,678.0,1328.0,1328.0,0.0,0.0,1328.0,1,0,1,1,3,1,6,2,1963,2,528.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,6,2010,143000.0,True
1288,2,70.04995836802665,36500.0,5,5,1964,1964,621.0,812.0,0.0,812.0,1624.0,1582.0,0.0,0.0,1582.0,0,1,2,0,4,1,7,0,1964,2,390.0,168.0,198.0,0.0,0.0,0.0,0.0,0.0,6,2006,190000.0,True
1289,12,40.0,5664.0,8,5,2000,2000,0.0,1158.0,0.0,343.0,1501.0,1659.0,0.0,0.0,1659.0,1,0,2,0,2,1,5,1,2000,2,499.0,212.0,59.0,0.0,0.0,0.0,0.0,0.0,10,2009,278000.0,True
1290,6,86.0,11065.0,8,5,2006,2006,788.0,0.0,0.0,1085.0,1085.0,1120.0,850.0,0.0,1970.0,0,0,2,1,3,1,8,1,2006,3,753.0,177.0,74.0,0.0,0.0,0.0,0.0,0.0,10,2006,281000.0,True
1291,8,70.04995836802665,14112.0,5,7,1964,1964,86.0,1014.0,0.0,138.0,1152.0,1152.0,0.0,0.0,1152.0,1,0,1,0,3,1,6,1,1964,2,484.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,180500.0,True
1292,16,21.0,1680.0,5,7,1972,1972,268.0,231.0,0.0,399.0,630.0,630.0,672.0,0.0,1302.0,0,0,2,1,3,1,6,0,1972,1,264.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2009,119500.0,True
1293,7,60.0,6600.0,5,4,1892,1965,0.0,0.0,0.0,994.0,994.0,1378.0,994.0,0.0,2372.0,0,0,2,0,4,2,11,0,1985,1,432.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,12,2009,107500.0,True
1294,6,78.0,10140.0,7,5,1976,1976,0.0,194.0,0.0,638.0,832.0,832.0,832.0,0.0,1664.0,0,0,2,1,4,1,8,1,1976,2,528.0,0.0,28.0,0.0,0.0,259.0,0.0,0.0,3,2006,162900.0,True
1295,2,60.0,8172.0,5,7,1955,1990,0.0,167.0,0.0,697.0,864.0,864.0,0.0,0.0,864.0,1,0,1,0,2,1,5,0,1957,2,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,115000.0,True
1296,2,70.0,8400.0,5,5,1968,1968,168.0,1016.0,0.0,36.0,1052.0,1052.0,0.0,0.0,1052.0,1,0,1,1,3,1,5,0,1968,1,288.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,138500.0,True
1297,2,80.0,8700.0,5,6,1963,1963,148.0,776.0,0.0,344.0,1120.0,1128.0,0.0,0.0,1128.0,1,0,2,0,3,1,6,0,1963,2,525.0,192.0,20.0,123.0,0.0,0.0,0.0,0.0,12,2008,155000.0,True
1298,18,35.0,3675.0,6,5,2005,2006,82.0,547.0,0.0,0.0,547.0,1072.0,0.0,0.0,1072.0,1,0,2,0,2,1,5,0,2005,2,525.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,6,2006,140000.0,True
1299,6,313.0,63887.0,10,5,2008,2008,796.0,5644.0,0.0,466.0,6110.0,4692.0,950.0,0.0,5642.0,2,0,2,1,3,1,12,3,2008,2,1418.0,214.0,292.0,0.0,0.0,0.0,480.0,0.0,1,2008,160000.0,True
1300,2,75.0,7500.0,5,7,1959,1994,0.0,340.0,906.0,0.0,1246.0,1246.0,0.0,0.0,1246.0,1,0,1,1,3,1,6,0,1959,1,305.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,154000.0,True
1301,6,70.04995836802665,10762.0,7,5,1999,1999,344.0,694.0,0.0,284.0,978.0,1005.0,978.0,0.0,1983.0,0,0,2,1,3,1,9,1,1999,2,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,225000.0,True
1302,7,70.04995836802665,7500.0,6,7,1942,1950,0.0,547.0,0.0,224.0,771.0,753.0,741.0,0.0,1494.0,0,0,1,0,3,1,7,2,1942,1,213.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,11,2009,177500.0,True
1303,6,92.0,10120.0,8,5,1994,1994,391.0,740.0,0.0,425.0,1165.0,1203.0,1323.0,0.0,2526.0,1,0,2,1,4,1,8,1,1994,3,844.0,309.0,78.0,0.0,0.0,0.0,0.0,0.0,12,2006,290000.0,True
1304,2,73.0,8688.0,7,5,2005,2005,228.0,0.0,0.0,1616.0,1616.0,1616.0,0.0,0.0,1616.0,0,0,2,0,3,1,7,0,2005,3,834.0,208.0,59.0,0.0,0.0,0.0,0.0,0.0,4,2006,232000.0,True
1305,16,32.0,3363.0,7,5,2004,2004,117.0,0.0,0.0,976.0,976.0,976.0,732.0,0.0,1708.0,0,0,2,0,3,1,7,0,2004,2,380.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4,2006,130000.0,True
1306,2,108.0,13173.0,9,5,2006,2007,300.0,1572.0,0.0,80.0,1652.0,1652.0,0.0,0.0,1652.0,1,0,2,0,2,1,6,2,2006,2,840.0,404.0,102.0,0.0,0.0,0.0,0.0,0.0,11,2009,325000.0,True
1307,12,48.0,6955.0,7,5,2005,2006,94.0,0.0,0.0,1368.0,1368.0,1368.0,0.0,0.0,1368.0,0,0,2,0,2,1,6,1,2005,2,474.0,132.0,35.0,0.0,0.0,0.0,0.0,0.0,9,2006,202500.0,True
1308,2,60.0,8072.0,5,5,1994,1995,0.0,746.0,0.0,244.0,990.0,990.0,0.0,0.0,990.0,1,0,1,0,3,1,5,0,2000,2,480.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,5,2009,138000.0,True
1309,2,100.0,12000.0,5,7,1948,2005,0.0,144.0,608.0,172.0,924.0,1122.0,0.0,0.0,1122.0,1,0,1,0,2,1,6,0,1948,2,528.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,5,2008,147000.0,True
1310,2,70.04995836802665,7153.0,6,5,1991,1991,88.0,1200.0,0.0,78.0,1278.0,1294.0,0.0,0.0,1294.0,1,0,2,0,3,1,6,0,1991,2,496.0,112.0,51.0,0.0,0.0,0.0,0.0,0.0,6,2008,179200.0,True
1311,2,100.0,17500.0,7,8,1959,2002,0.0,1406.0,0.0,496.0,1902.0,1902.0,0.0,0.0,1902.0,1,0,2,0,3,1,7,2,1959,2,567.0,0.0,207.0,162.0,0.0,0.0,0.0,0.0,5,2010,335000.0,True
1312,2,68.0,8814.0,7,5,2005,2007,80.0,925.0,0.0,349.0,1274.0,1274.0,0.0,0.0,1274.0,1,0,2,0,3,1,6,0,2005,2,508.0,264.0,98.0,0.0,0.0,0.0,0.0,0.0,1,2007,203000.0,True
1313,6,70.04995836802665,9572.0,8,5,1990,1990,336.0,482.0,0.0,971.0,1453.0,1453.0,1357.0,0.0,2810.0,0,0,2,1,4,1,9,1,1990,2,750.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,302000.0,True
1314,6,108.0,14774.0,9,5,1999,1999,165.0,0.0,0.0,1393.0,1393.0,1422.0,1177.0,0.0,2599.0,0,0,2,1,4,1,10,1,1999,3,779.0,668.0,30.0,0.0,0.0,0.0,0.0,0.0,5,2010,333168.0,True
1315,2,60.0,8190.0,4,6,1954,1954,0.0,732.0,0.0,216.0,948.0,948.0,0.0,0.0,948.0,1,0,1,0,3,1,5,1,1956,1,280.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,10,2007,119000.0,True
1316,6,85.0,11075.0,6,5,1969,1969,0.0,500.0,276.0,176.0,952.0,1092.0,1020.0,0.0,2112.0,0,0,2,1,4,1,9,2,1969,2,576.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,206900.0,True
1317,2,61.0,10226.0,8,5,2008,2008,270.0,0.0,0.0,1622.0,1622.0,1630.0,0.0,0.0,1630.0,1,0,2,0,3,1,8,1,2008,3,860.0,172.0,42.0,0.0,0.0,0.0,0.0,0.0,1,2009,295493.0,True
1318,12,47.0,4230.0,7,5,2006,2007,0.0,0.0,0.0,1352.0,1352.0,1352.0,0.0,0.0,1352.0,0,0,2,0,2,1,5,1,2006,2,466.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,4,2007,208900.0,True
1319,2,70.04995836802665,14781.0,8,5,2001,2002,178.0,0.0,0.0,1753.0,1753.0,1787.0,0.0,0.0,1787.0,0,0,2,0,3,1,7,1,2001,3,748.0,198.0,150.0,0.0,0.0,0.0,0.0,0.0,8,2006,275000.0,True
1320,2,75.0,10215.0,4,5,1954,1954,132.0,492.0,0.0,372.0,864.0,948.0,0.0,0.0,948.0,0,0,1,0,3,1,5,0,1954,1,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2007,111000.0,True
1321,2,70.0,8400.0,6,3,1957,1957,0.0,189.0,661.0,628.0,1478.0,1478.0,0.0,0.0,1478.0,1,0,1,1,3,1,6,2,1957,2,442.0,114.0,0.0,0.0,0.0,216.0,0.0,0.0,6,2009,156500.0,True
1322,2,70.04995836802665,6627.0,3,6,1949,1950,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,720.0,0,0,1,0,2,1,4,0,1955,1,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,72500.0,True
1323,6,107.0,10186.0,7,5,1992,1992,0.0,674.0,0.0,76.0,750.0,1061.0,862.0,0.0,1923.0,1,0,2,1,3,1,8,1,1992,2,564.0,240.0,39.0,0.0,0.0,0.0,0.0,0.0,6,2010,190000.0,True
1324,3,50.0,5330.0,4,7,1940,1950,0.0,280.0,0.0,140.0,420.0,708.0,0.0,0.0,708.0,0,0,1,0,2,1,5,0,-1,0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2009,82500.0,False
1325,2,75.0,9986.0,8,5,2006,2007,428.0,0.0,0.0,1795.0,1795.0,1795.0,0.0,0.0,1795.0,0,0,2,0,2,1,7,1,2007,3,895.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,2,2007,147000.0,True
1326,3,40.0,3636.0,4,4,1922,1950,0.0,0.0,0.0,796.0,796.0,796.0,0.0,0.0,796.0,0,0,1,0,2,1,5,0,-1,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,2008,55000.0,False
1327,3,70.0,4270.0,3,6,1931,2006,0.0,544.0,0.0,0.0,544.0,774.0,0.0,0.0,774.0,0,0,1,0,3,1,6,0,-1,0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,5,2007,79000.0,False
1328,2,60.0,6600.0,5,9,1982,2008,0.0,641.0,0.0,175.0,816.0,816.0,0.0,0.0,816.0,0,1,1,0,3,1,5,1,1982,1,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2008,130500.0,True
1329,5,60.0,10440.0,6,7,1920,1950,0.0,493.0,0.0,1017.0,1510.0,1584.0,1208.0,0.0,2792.0,0,0,2,0,5,1,8,2,1920,2,520.0,0.0,547.0,0.0,0.0,480.0,0.0,1150.0,6,2008,256000.0,True
1330,6,63.0,9084.0,7,5,1998,1998,0.0,0.0,0.0,935.0,935.0,955.0,677.0,0.0,1632.0,0,0,2,1,3,1,8,1,1998,2,462.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,6,2006,176500.0,True
1331,2,85.0,10000.0,8,5,2006,2006,410.0,0.0,0.0,1588.0,1588.0,1588.0,0.0,0.0,1588.0,0,0,2,0,3,1,7,1,2006,3,825.0,144.0,45.0,0.0,0.0,0.0,0.0,0.0,12,2007,227000.0,True
1332,8,55.0,10780.0,5,5,1976,1976,0.0,483.0,0.0,428.0,911.0,954.0,0.0,0.0,954.0,0,0,1,0,3,1,6,0,1976,2,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,132500.0,True
1333,2,67.0,8877.0,4,6,1938,1958,0.0,690.0,0.0,126.0,816.0,816.0,0.0,0.0,816.0,1,0,1,0,2,1,3,1,1958,1,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,100000.0,True
1334,5,60.0,7200.0,5,6,1938,1995,0.0,0.0,0.0,803.0,803.0,803.0,557.0,0.0,1360.0,0,0,1,1,2,1,6,0,1951,1,297.0,0.0,65.0,190.0,0.0,0.0,0.0,0.0,7,2006,125500.0,True
1335,16,24.0,2368.0,5,6,1970,1970,312.0,765.0,0.0,0.0,765.0,765.0,600.0,0.0,1365.0,0,0,1,1,3,1,7,0,1970,2,440.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,5,2009,125000.0,True
1336,2,80.0,9650.0,6,5,1977,1977,360.0,686.0,0.0,664.0,1350.0,1334.0,0.0,0.0,1334.0,0,1,2,0,2,1,6,1,1977,2,630.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4,2009,167900.0,True
1337,9,87.0,9246.0,5,5,1973,1973,564.0,0.0,0.0,1656.0,1656.0,1656.0,0.0,0.0,1656.0,0,0,2,0,4,2,8,0,1973,2,506.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,11,2008,135000.0,True
1338,3,153.0,4118.0,4,4,1941,1950,0.0,0.0,0.0,693.0,693.0,693.0,0.0,0.0,693.0,0,0,1,0,2,1,4,0,-1,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3,2006,52500.0,False
